X,Y,gml_id,Name,Schul_ID,Schulform,Schulicon,Adresse,Ort,bezirk,stadtteil,Telefon,FAX,rechtsform,internet,email,is_rebbz,name_rebbz,schueleranzahl,schueleranzahl_schuljahr
10.126156,53.580355,APP_HH_SCHULEN_DWH_63306,Otto-Hahn-Schule,5670-0,Stadtteilschulen,Stadtteilschulen,Jenfelder Allee 53,22043 Hamburg,Wandsbek,Jenfeld,+49 40 428 87 30 3,+49 40 428 87 33 10,staatlich,http://www.otto-hahn-schule.hamburg.de,otto-hahn-schule@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",1723,2013
9.862058,53.464965,APP_HH_SCHULEN_DWH_63307,Stadtteilschule Fischbek/Falkenberg,5669-2,Langformschulen,Langformschulen,Heidrand 5,21149 Hamburg,Harburg,Neugraben-Fischbek,+49 40 428 88 64 0,+49 40 428 88 64 10,staatlich,http://www.stadtteilschule-fischbek-falkenberg.de,stadtteilschule-fischbek-falkenberg@bsb.hamburg.de,false,"<a href=""http://www.frieda-stoppenbrink-schule.de"">ReBBZ Süderelbe</a>",689,2013
9.835631,53.473854,APP_HH_SCHULEN_DWH_63308,Stadtteilschule Fischbek/Falkenberg,5669-0,Langformschulen,Langformschulen,Fischbeker Moor 6,21149 Hamburg,Harburg,Neugraben-Fischbek,+49 40 428 88 64 0,+49 40 428 88 64 10,staatlich,http://www.stadtteilschule-fischbek-falkenberg.de,stadtteilschule-fischbek-falkenberg@bsb.hamburg.de,false,"<a href=""http://www.frieda-stoppenbrink-schule.de"">ReBBZ Süderelbe</a>",916,2013
9.9476,53.547897,APP_HH_SCHULEN_DWH_63309,Stadtteilschule Am Hafen,5667-2,Stadtteilschulen,mehrere Schulen,Struenseestraße 20,22767 Hamburg,Altona,Altona-Altstadt,+49 40 428 84 32 00,+49 40 428 84 32 08,staatlich,http://www.schule-am-hafen.eu,stadtteilschule-am-hafen@bsb.hamburg.de,false,ReBBZ Mitte,229,2013
9.958599,53.547701,APP_HH_SCHULEN_DWH_63310,Stadtteilschule Am Hafen,5667-1,Stadtteilschulen,mehrere Schulen,Friedrichstraße 55,20359 Hamburg,Hamburg-Mitte,St. Pauli,+49 40 428 84 32 00,+49 40 428 84 32 08,staatlich,http://www.schule-am-hafen.eu,stadtteilschule-am-hafen@bsb.hamburg.de,false,ReBBZ Mitte,276,2013
9.980683,53.553698,APP_HH_SCHULEN_DWH_63311,Stadtteilschule Am Hafen,5667-0,Stadtteilschulen,Stadtteilschulen,Neustädter Straße 60,20355 Hamburg,Hamburg-Mitte,Neustadt,+49 40 428 84 32 00,+49 40 428 84 32 08,staatlich,http://www.schule-am-hafen.eu,stadtteilschule-am-hafen@bsb.hamburg.de,false,ReBBZ Mitte,760,2013
9.960265,53.641937,APP_HH_SCHULEN_DWH_63312,Stadtteilschule Niendorf,5665-2,Stadtteilschulen,mehrere Schulen,Sachsenweg 74,22455 Hamburg,Eimsbüttel,Niendorf,+49 40 428 88 56 0,+49 40 428 88 56 44,staatlich,http://www.stadtteilschule-niendorf.de,stadtteilschule-niendorf@bsb.hamburg.de,false,ReBBZ Eimsbüttel,385,2013
9.943236,53.633254,APP_HH_SCHULEN_DWH_63313,Stadtteilschule Niendorf,5665-1,Stadtteilschulen,mehrere Schulen,Sethweg 56,22455 Hamburg,Eimsbüttel,Niendorf,+49 40 428 88 56 0,+49 40 428 88 56 44,staatlich,http://www.stadtteilschule-niendorf.de,stadtteilschule-niendorf@bsb.hamburg.de,false,ReBBZ Eimsbüttel,156,2013
9.951986,53.633652,APP_HH_SCHULEN_DWH_63314,Stadtteilschule Niendorf,5665-0,Stadtteilschulen,Stadtteilschulen,Paul-Sorge-Straße 133-135,22455 Hamburg,Eimsbüttel,Niendorf,+49 40 428 88 56 0,+49 40 428 88 56 44,staatlich,http://www.stadtteilschule-niendorf.de,stadtteilschule-niendorf@bsb.hamburg.de,false,ReBBZ Eimsbüttel,737,2013
9.970026,53.430877,APP_HH_SCHULEN_DWH_63315,Lessing-Stadtteilschule,5664-1,Stadtteilschulen,Stadtteilschulen,Sinstorfer Weg 40,21077 Hamburg,Harburg,Marmstorf,+49 40 428 93 24-0,+49 40 428 93 24-20,staatlich,https://lessing-stadtteilschule.hamburg.de/,lessing-stadtteilschule@bsb.hamburg.de,false,ReBBZ Harburg,361,2013
9.976373,53.462809,APP_HH_SCHULEN_DWH_63316,Lessing-Stadtteilschule,5664-0,Stadtteilschulen,Stadtteilschulen,Am Soldatenfriedhof 21,21073 Hamburg,Harburg,Harburg,+49 40 428 93 24-0,+49 40 428 93 24-20,staatlich,https://lessing-stadtteilschule.hamburg.de/,lessing-stadtteilschule@bsb.hamburg.de,false,ReBBZ Harburg,443,2013
10.061244,53.564444,APP_HH_SCHULEN_DWH_63317,Stadtteilschule Hamburg-Mitte,5663-1,Stadtteilschulen,Stadtteilschulen,Griesstraße 101,20535 Hamburg,Hamburg-Mitte,Hamm,+49 40 428 97 40,+49 40 428 97 44 15,staatlich,http://www.stadtteilschule-hamburg-mitte.de,stadtteilschule-hamburg-mitte@bsb.hamburg.de,false,ReBBZ Mitte,503,2013
10.017046,53.558041,APP_HH_SCHULEN_DWH_63318,Stadtteilschule Hamburg-Mitte,5663-0,Stadtteilschulen,mehrere Schulen,Rostocker Straße 41,20099 Hamburg,Hamburg-Mitte,St. Georg,+49 40 428 97 40,+49 40 428 97 44 15,staatlich,http://www.stadtteilschule-hamburg-mitte.de,stadtteilschule-hamburg-mitte@bsb.hamburg.de,false,ReBBZ Mitte,773,2013
10.057605,53.592882,APP_HH_SCHULEN_DWH_63319,Stadtteilschule Barmbek,5662-4,Stadtteilschulen,Stadtteilschulen,Bramfelder Straße 157,22305 Hamburg,Hamburg-Nord,Barmbek-Nord,+49 40 428 486-200,+49 40 428 486-210,staatlich,http://www.stadtteilschule-barmbek.hamburg.de,stadtteilschule-barmbek@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-winterhude"">ReBBZ Winterhude</a>",,
10.051576,53.592872,APP_HH_SCHULEN_DWH_63320,Stadtteilschule Barmbek,5662-2,Stadtteilschulen,Stadtteilschulen,Tieloh 28,22307 Hamburg,Hamburg-Nord,Barmbek-Nord,+49 40 428 486-200,+49 40 428 486-210,staatlich,http://www.stadtteilschule-barmbek.hamburg.de,stadtteilschule-barmbek@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-winterhude"">ReBBZ Winterhude</a>",349,2013
10.037422,53.598578,APP_HH_SCHULEN_DWH_63321,Stadtteilschule Barmbek,5662-1,Stadtteilschulen,Stadtteilschulen,Fraenkelstraße 3,22307 Hamburg,Hamburg-Nord,Barmbek-Nord,+49 40 428 486-200,+49 40 428 486-210,staatlich,http://www.stadtteilschule-barmbek.hamburg.de,stadtteilschule-barmbek@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-winterhude"">ReBBZ Winterhude</a>",354,2013
10.057122,53.580787,APP_HH_SCHULEN_DWH_63322,Stadtteilschule Barmbek,5662-0,Stadtteilschulen,Stadtteilschulen,Krausestraße 53,22049 Hamburg,Hamburg-Nord,Dulsberg,+49 40 428 486-200,+49 40 428 486-210,staatlich,http://www.stadtteilschule-barmbek.hamburg.de,stadtteilschule-barmbek@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-winterhude"">ReBBZ Winterhude</a>",716,2013
9.874389,53.60672,APP_HH_SCHULEN_DWH_63323,Stadtteilschule Lurup,5661-2,Stadtteilschulen,Stadtteilschulen,Veermoor 4,22547 Hamburg,Altona,Lurup,+49 40 428 926-210,+49 40 428 926-222,staatlich,http://www.stadtteilschule-lurup.de,stadtteilschule-lurup@bsb.hamburg.de,false,ReBBZ Altona-West,393,2013
9.883612,53.590248,APP_HH_SCHULEN_DWH_63324,Stadtteilschule Lurup,5661-1,Stadtteilschulen,Stadtteilschulen,Vorhornweg 2,22547 Hamburg,Altona,Lurup,+49 40 428 926-210,+49 40 428 926-222,staatlich,http://www.stadtteilschule-lurup.de,stadtteilschule-lurup@bsb.hamburg.de,false,ReBBZ Altona-West,228,2013
9.873013,53.590551,APP_HH_SCHULEN_DWH_63325,Stadtteilschule Lurup,5661-0,Stadtteilschulen,mehrere Schulen,Luruper Hauptstraße 131/133,22547 Hamburg,Altona,Lurup,+49 40 428 926-210,+49 40 428 926-222,staatlich,http://www.stadtteilschule-lurup.de,stadtteilschule-lurup@bsb.hamburg.de,false,ReBBZ Altona-West,293,2013
10.158064,53.612635,APP_HH_SCHULEN_DWH_63326,Stadtteilschule Oldenfelde,5660-0,Stadtteilschulen,Stadtteilschulen,Delingsdorfer Weg 6,22143 Hamburg,Wandsbek,Rahlstedt,+49 40 428 86 63 50,+49 40 428 86 63 69,staatlich,http://www.sts-oldenfelde.de,stadtteilschule-oldenfelde@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-nord-beratung/"">ReBBZ Wandsbek-Nord</a>",834,2013
9.885733,53.566682,APP_HH_SCHULEN_DWH_63327,Stadtteilschule Flottbek,5659-0,Stadtteilschulen,mehrere Schulen,Ohlenkamp 15 a,22607 Hamburg,Altona,Groß Flottbek,+49 40 428 9304 - 20,+49 40 428 9304 - 23,staatlich,http://www.sts-flottbek.de/,stadtteilschule-flottbek@bsb.hamburg.de,false,ReBBZ Altona-West,554,2013
10.016941,53.483119,APP_HH_SCHULEN_DWH_63328,Stadtteilschule Stübenhofer Weg,5658-0,Stadtteilschulen,Stadtteilschulen,Stübenhofer Weg 20 a,21109 Hamburg,Hamburg-Mitte,Wilhelmsburg,+49 40 428 76 19 10,+49 40 428 76 19 22,staatlich,http://www.stuebenhofer-weg.de/,stadtteilschule-stuebenhofer-weg@bsb.hamburg.de,false,ReBBZ Wilhelmsburg,603,2013
10.188469,53.500782,APP_HH_SCHULEN_DWH_63329,Stadtteilschule Richard-Linde-Weg,5657-0,Stadtteilschulen,Stadtteilschulen,Richard-Linde-Weg 49,21033 Hamburg,Bergedorf,Lohbrügge,+49 40 428 86 14 0,+49 40 428 86 14 22,staatlich,http://www.richard-linde-weg.de,stadtteilschule-richard-linde-weg@bsb.hamburg.de,false,ReBBZ Bergedorf,877,2013
10.081312,53.605929,APP_HH_SCHULEN_DWH_63330,Stadtteilschule Bramfeld,5656-1,Stadtteilschulen,mehrere Schulen,Hegholt 44,22179 Hamburg,Wandsbek,Bramfeld,+49 40 428 86 19 0,+49 40 428 86 19 22,staatlich,http://www.stadtteilschule-bramfeld.de,stadtteilschule-bramfeld@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",310,2013
10.077606,53.614115,APP_HH_SCHULEN_DWH_63331,Stadtteilschule Bramfeld,5656-0,Stadtteilschulen,mehrere Schulen,Bramfelder Dorfplatz 5,22179 Hamburg,Wandsbek,Bramfeld,+49 40 428 86 19 0,+49 40 428 86 19 22,staatlich,http://www.stadtteilschule-bramfeld.de,stadtteilschule-bramfeld@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",640,2013
9.930021,53.594193,APP_HH_SCHULEN_DWH_63332,Stadtteilschule Stellingen,5655-1,Stadtteilschulen,Stadtteilschulen,Sportplatzring 73,22527 Hamburg,Eimsbüttel,Stellingen,+49 40 428 89 80 1,+49 40 428 89 82 36,staatlich,http://www.stadtteilschule-stellingen.de,stadtteilschule-stellingen@bsb.hamburg.de,false,ReBBZ Eimsbüttel,252,2013
9.941007,53.584732,APP_HH_SCHULEN_DWH_63333,Stadtteilschule Stellingen,5655-0,Stadtteilschulen,Stadtteilschulen,Brehmweg 60,22527 Hamburg,Eimsbüttel,Stellingen,+49 40 428 89 80 1,+49 40 428 89 82 36,staatlich,http://www.stadtteilschule-stellingen.de,stadtteilschule-stellingen@bsb.hamburg.de,false,ReBBZ Eimsbüttel,926,2013
9.94654,53.566647,APP_HH_SCHULEN_DWH_63334,Kurt-Tucholsky-Schule,5654-0,Stadtteilschulen,Stadtteilschulen,Eckernförder Straße 70,22769 Hamburg,Altona,Altona-Nord,+49 40 428 88 58 27,+49 40 428 88 58 10,staatlich,http://www.tucholsky-schule.de,kurt-tucholsky-schule@bsb.hamburg.de,false,ReBBZ Altona,874,2013
9.951632,53.455736,APP_HH_SCHULEN_DWH_63335,Stadtteilschule Ehestorfer Weg,5651-0,Stadtteilschulen,Stadtteilschulen,Ehestorfer Weg 14,21075 Hamburg,Harburg,Eißendorf,+49 40 428 88 18 06,+49 40 428 88 18 73,staatlich,http://www.schule-ehestorferweg.de,stadtteilschule-ehestorfer-weg@bsb.hamburg.de,false,ReBBZ Harburg,780,2013
10.170693,53.587181,APP_HH_SCHULEN_DWH_63336,Stadtteilschule Altrahlstedt,5650-2,Stadtteilschulen,Stadtteilschulen,Kielkoppelstraße 16 d,22149 Hamburg,Wandsbek,Rahlstedt,+49 40 428 86 45 0,+49 40 428 86 45 22,staatlich,http://www.stadtteilschule-altrahlstedt-hamburg.de,stadtteilschule-altrahlstedt@bsb.hamburg.de,false,ohne ReBBZ,,
10.151885,53.593872,APP_HH_SCHULEN_DWH_63337,Stadtteilschule Altrahlstedt,5650-0,Stadtteilschulen,Stadtteilschulen,Hüllenkamp 19,22149 Hamburg,Wandsbek,Rahlstedt,+49 40 428 86 45 0,+49 40 428 86 45 22,staatlich,http://www.stadtteilschule-altrahlstedt-hamburg.de,stadtteilschule-altrahlstedt@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-nord-beratung/"">ReBBZ Wandsbek-Nord</a>",762,2013
9.752435,53.580394,APP_HH_SCHULEN_DWH_63338,Stadtteilschule Rissen,5649-0,Stadtteilschulen,mehrere Schulen,Voßhagen 15,22559 Hamburg,Altona,Rissen,+49 40 428 93 44-0,+49 40 428 93 44-22,staatlich,http://www.stadtteilschule-rissen.de,stadtteilschule-rissen@bsb.hamburg.de,false,ReBBZ Altona-West,314,2013
10.183879,53.400938,APP_HH_SCHULEN_DWH_63339,Schule Zollenspieker,5648-0,Grundschulen,Grundschulen,Kirchenheerweg 223,21037 Hamburg,Bergedorf,Kirchwerder,+49 40 428 96 35-0,+49 40 797 55 69 22,staatlich,http://www.schule-zollenspieker.de,schule-zollenspieker@bsb.hamburg.de,false,ReBBZ Bergedorf,197,2013
10.073593,53.471899,APP_HH_SCHULEN_DWH_63340,Schule Ochsenwerder,5644-0,Grundschulen,Grundschulen,Elversweg 44,21037 Hamburg,Bergedorf,Ochsenwerder,+49 40 428 96 34-0,+49 40 737 11 62 2,staatlich,http://www.schule-ochsenwerder.hamburg.de,schule-ochsenwerder@bsb.hamburg.de,false,ReBBZ Bergedorf,211,2013
10.133567,53.448512,APP_HH_SCHULEN_DWH_63341,Schule Fünfhausen-Warwisch,5635-0,Grundschulen,Grundschulen,Durchdeich 108,21037 Hamburg,Bergedorf,Kirchwerder,+49 40 730 90 63 0,+49 40 730 90 63 22,staatlich,https://schule-fuenfhausen-warwisch.de,schule-fuenfhausen-warwisch@bsb.hamburg.de,false,ReBBZ Bergedorf,129,2013
10.219732,53.448563,APP_HH_SCHULEN_DWH_63342,Schule Curslack-Neuengamme,5634-0,Grundschulen,Grundschulen,Gramkowweg 5,21039 Hamburg,Bergedorf,Curslack,+49 40 428 96 32-0,+49 40 7 23 74-022,staatlich,http://www.grundschule-curslack-neuengamme.de,Schule-Curslack-Neuengamme@bsb.hamburg.de,false,ReBBZ Bergedorf,214,2013
10.270486,53.428608,APP_HH_SCHULEN_DWH_63343,Schule Altengamme-Deich,5631-0,Grundschulen,Grundschulen,Kirchenstegel 12,21039 Hamburg,Bergedorf,Altengamme,+49 40 428 96 31-0,+49 40 428 96 31-22,staatlich,http://www.schule-altengamme-deich.hamburg.de,schule-altengamme-deich@bsb.hamburg.de,false,ReBBZ Bergedorf,103,2013
10.13282,53.498518,APP_HH_SCHULEN_DWH_63344,Schule Mittlerer Landweg,5630-0,Grundschulen,Grundschulen,Mittlerer Landweg 48,21033 Hamburg,Bergedorf,Billwerder,+49 40 428 96 67-0,+49 40 731 13 63 22,staatlich,http://schule-mittlerer-landweg.hamburg.de,schule-mittlerer-landweg@bsb.hamburg.de,false,ReBBZ Bergedorf,109,2013
10.147817,53.48721,APP_HH_SCHULEN_DWH_63345,Adolph-Diesterweg-Schule,5616-0,Grundschulen,Grundschulen,Felix-Jud-Ring 29-33,21035 Hamburg,Bergedorf,Neuallermöhe,+49 40 428 93 33-0,+49 40 428 93 33-40,staatlich,http://www.adolph-diesterweg-schule.de/,Adolph-Diesterweg-Schule@bsb.hamburg.de,false,ReBBZ Bergedorf,371,2013
10.153116,53.485855,APP_HH_SCHULEN_DWH_63346,Clara-Grunwald-Schule,5615-0,Grundschulen,Grundschulen,Walter-Rothenburg-Weg 37,21035 Hamburg,Bergedorf,Neuallermöhe,+49 40 428 93 93-0,+49 40 735 94 61 0,staatlich,http://www.clara-grunwald-schule.de,clara-grunwald-schule@bsb.hamburg.de,false,ReBBZ Bergedorf,338,2013
10.178261,53.492046,APP_HH_SCHULEN_DWH_63347,Schule Friedrich-Frank-Bogen,5614-0,Grundschulen,Grundschulen,Friedrich-Frank-Bogen 25,21033 Hamburg,Bergedorf,Bergedorf,+49 40 428 76 44-10,+49 40 428 76 44-22,staatlich,http://www.schule-friedrich-frank-bogen.de,schule-friedrich-frank-bogen@bsb.hamburg.de,false,ReBBZ Bergedorf,220,2013
10.160054,53.512576,APP_HH_SCHULEN_DWH_63348,Schule Weidemoor,5613-0,Sonderschulen,Sonderschulen,Weidemoor 1,21033 Hamburg,Bergedorf,Lohbrügge,+49 40 428 93 81-0,+49 40 428 93 81-37,staatlich,http://www.weidemoor.hamburg.de,schule-weidemoor@bsb.hamburg.de,false,ReBBZ Bergedorf,146,2013
10.168698,53.516501,APP_HH_SCHULEN_DWH_63349,Grundschule Heidhorst,5612-0,Grundschulen,Grundschulen,Heidhorst 16,21031 Hamburg,Bergedorf,Lohbrügge,+49 40 428 86 28 0,+49 40 428 86 28 27,staatlich,http://www.grundschule.heidhorst.hamburg.de,grundschule-heidhorst@bsb.hamburg.de,false,ReBBZ Bergedorf,209,2013
10.192665,53.50634,APP_HH_SCHULEN_DWH_63350,Grundschule Mendelstraße,5611-0,Grundschulen,Grundschulen,Mendelstraße 6,21031 Hamburg,Bergedorf,Lohbrügge,+49 40 428 86-580,+49 40 428 86-5822,staatlich,https://www.schule-mendelstrasse.de,grundschule-mendelstrasse@bsb.hamburg.de,false,ReBBZ Bergedorf,341,2013
10.195055,53.480329,APP_HH_SCHULEN_DWH_63351,Schule Nettelnburg,5610-0,Grundschulen,Grundschulen,Fiddigshagen 11,21035 Hamburg,Bergedorf,Bergedorf,+49 40 428 8881 0,+49 40 428 8881 22,staatlich,http://schule-nettelnburg.de,schule-nettelnburg@bsb.hamburg.de,false,ReBBZ Bergedorf,344,2013
10.217373,53.50664,APP_HH_SCHULEN_DWH_63352,Schule Max-Eichholz-Ring,5607-0,Grundschulen,Grundschulen,Max-Eichholz-Ring 25,21031 Hamburg,Bergedorf,Lohbrügge,+49 40 428 9379-0,+49 40 428 9379-22,staatlich,http://www.schule-mer.de,Schule-Max-Eichholz-Ring@bsb.hamburg.de,false,ReBBZ Bergedorf,417,2013
10.206985,53.496075,APP_HH_SCHULEN_DWH_63353,Schule Leuschnerstraße,5605-0,Grundschulen,mehrere Schulen,Leuschnerstraße 13,21031 Hamburg,Bergedorf,Lohbrügge,+49 40 428 93 78-0,+49 40 239 59 7222,staatlich,http://www.schule-leuschnerstrasse.de,schule-leuschnerstrasse@bsb.hamburg.de,false,ReBBZ Bergedorf,201,2013
10.226781,53.484151,APP_HH_SCHULEN_DWH_63354,Schule Ernst-Henning-Straße,5604-0,Grundschulen,Grundschulen,Ernst-Henning-Straße 20,21029 Hamburg,Bergedorf,Bergedorf,+49 40 428 86 59 0,+49 40 428 86 59 22,staatlich,http://www.schule-ernst-henning-strasse.hamburg.de,schule-ernst-henning-Strasse@bsb.hamburg.de,false,ReBBZ Bergedorf,433,2013
10.16835,53.487406,APP_HH_SCHULEN_DWH_63355,Anton-Rée-Schule Allermöhe,5603-1,Grundschulen,Grundschulen,Von-Haeften-Straße 1,21035 Hamburg,Bergedorf,Neuallermöhe,+49 40 428 93 23-0,+49 40 428 93 23-40,staatlich,http://www.anton-ree-schule-allermoehe.hamburg.de,anton-ree-schuleallermoehe@bsb.hamburg.de,false,ReBBZ Bergedorf,65,2013
10.173298,53.482108,APP_HH_SCHULEN_DWH_63356,Anton-Rée-Schule Allermöhe,5603-0,Grundschulen,Grundschulen,Ebner-Eschenbach-Weg 43,21035 Hamburg,Bergedorf,Neuallermöhe,+49 40 428 93 23-0,+49 40 428 93 23-40,staatlich,http://www.anton-ree-schule-allermoehe.hamburg.de,anton-ree-schuleallermoehe@bsb.hamburg.de,false,ReBBZ Bergedorf,454,2013
10.21744,53.495312,APP_HH_SCHULEN_DWH_63357,Schule Sander Straße,5602-0,Grundschulen,Grundschulen,Sander Straße 11,21029 Hamburg,Bergedorf,Bergedorf,+49 40 428 93 13-0,+49 40 428 93 13-51,staatlich,http://www.schule-sander-strasse.de,schule-sander-strasse@bsb.hamburg.de,false,ReBBZ Bergedorf,203,2013
10.132931,53.576129,APP_HH_SCHULEN_DWH_63358,Schule Jenfelder Straße,5594-0,Grundschulen,Grundschulen,Jenfelder Straße 252,22045 Hamburg,Wandsbek,Jenfeld,+49 40 428 93 31-0,+49 40 428 93 31-22,staatlich,http://www.schule-jenfelder-strasse.hamburg.de,schule-jenfelder-strasse@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",274,2013
10.14442,53.57317,APP_HH_SCHULEN_DWH_63359,Schule Oppelner Straße,5592-0,Grundschulen,Grundschulen,Oppelner Straße 45,22045 Hamburg,Wandsbek,Jenfeld,+49 40 428 93 77-0,+49 40 284 17-352,staatlich,http://www.schule-oppelner-strasse.hamburg.de,schule-oppelner-strasse@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",251,2013
10.054344,53.569908,APP_HH_SCHULEN_DWH_63360,Schule Wielandstraße,5591-0,Grundschulen,Grundschulen,Wielandstraße 9,22089 Hamburg,Wandsbek,Eilbek,+49 40 428 86-180,+49 40 428 86-1822,staatlich,http://www.schule-wielandstrasse.de,schule-wielandstrasse@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",322,2013
10.039966,53.567993,APP_HH_SCHULEN_DWH_63361,Schule Richardstraße,5588-0,Grundschulen,Grundschulen,Richardstraße 85,22089 Hamburg,Wandsbek,Eilbek,+49 40 428 93 76-0,+49 40 428 93 76-77,staatlich,http://www.hh.schule.de/richard,Schule-Richardstrasse@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",222,2013
10.095796,53.582147,APP_HH_SCHULEN_DWH_63362,Schule am Eichtalpark,5587-0,Grundschulen,Grundschulen,Walddörferstraße 243,22047 Hamburg,Wandsbek,Wandsbek,+49 40 428 86-390,+49 40 428 86-3922,staatlich,https://schule-am-eichtalpark.hamburg.de,schule-am-eichtalpark@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",21,2013
10.135688,53.568003,APP_HH_SCHULEN_DWH_63363,Schule Öjendorfer Damm,5586-0,Grundschulen,Grundschulen,Öjendorfer Damm 8,22043 Hamburg,Wandsbek,Jenfeld,+49 40 428 93 75-0,+49 40 670 48-552,staatlich,http://www.schule-oejendorfer-damm.de/,schule-oejendorfer-damm@bsb.hamburg.de,false,ReBBZ Billstedt,202,2013
10.045179,53.564469,APP_HH_SCHULEN_DWH_63364,Schule Hasselbrook,5581-0,Grundschulen,Grundschulen,Ritterstraße 44,22089 Hamburg,Wandsbek,Eilbek,+49 40 428 86 11 0,+49 40 428 86 11 22,staatlich,http://www.schule-hasselbrook.hamburg.de,schule-hasselbrook@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",262,2013
10.080295,53.571986,APP_HH_SCHULEN_DWH_63365,Schule Bovestraße,5578-0,Grundschulen,Grundschulen,Bovestraße 10-12,22041 Hamburg,Wandsbek,Wandsbek,+49 40 428 820-654,+49 40 428 820-645,staatlich,http://www.schule-bovestrasse-hamburg.de,schule-bovestrasse@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",316,2013
10.067153,53.576653,APP_HH_SCHULEN_DWH_63366,Schule Bandwirkerstraße,5577-0,Grundschulen,Grundschulen,Bandwirkerstraße 56-58,22041 Hamburg,Wandsbek,Wandsbek,+49 40 428 96 56-0,+49 40 689 46-3322,staatlich,http://www.gsbandwirkerstr.de,schule-bandwirkerstrasse@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",212,2013
10.085906,53.589392,APP_HH_SCHULEN_DWH_63367,Schule An der Gartenstadt,5575-0,Grundschulen,Grundschulen,Stephanstraße 103,22047 Hamburg,Wandsbek,Wandsbek,+49 40 428 96 57-0,+49 40 2 80 58-022,staatlich,http://www.schule-gartenstadt.hamburg.de,Schule-An-der-Gartenstadt@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",468,2013
10.106647,53.614156,APP_HH_SCHULEN_DWH_63368,Schule Surenland,5565-0,Grundschulen,Grundschulen,Bramfelder Weg 121,22159 Hamburg,Wandsbek,Farmsen-Berne,+49 40 428 96 72-0,+49 40 533 04-422,staatlich,http://www.surenland.de,schule-surenland@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",317,2013
10.058965,53.607396,APP_HH_SCHULEN_DWH_63369,Schule Appelhoff,5564-0,Grundschulen,Grundschulen,Appelhoff 2,22309 Hamburg,Wandsbek,Steilshoop,+49 40 428 93 61-0,+49 40 428 93 61-16,staatlich,http://www.schule-appelhoff.hamburg.de,schule-appelhoff@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",292,2013
10.097783,53.61626,APP_HH_SCHULEN_DWH_63370,Schule Fahrenkrön,5558-0,Grundschulen,Grundschulen,Fahrenkrön 115,22179 Hamburg,Wandsbek,Bramfeld,+49 40 428 96 29-0,+49 40 428 96 29-70,staatlich,http://www.fahrenkroen.hamburg.de,Schule-Fahrenkroen@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",314,2013
10.067157,53.604995,APP_HH_SCHULEN_DWH_63371,Schule An der Seebek,5557-1,Grundschulen,Grundschulen,Fabriciusstraße 150,22177 Hamburg,Wandsbek,Bramfeld,+49 40 428 93 22-50,+49 40 428 93 22-63,staatlich,http://www.schule-anderseebek.de,schule-an-der-seebek@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",92,2013
