Schulart,Kreis,Ort,Schul-Nr.,Name,Bezeichnung,Straße,Plz,Ort,Tel-Nr.,Fax-Nr.,E-Mail,Internetadresse,Rechtsstatus,Beteiligung an schularübergreifendergreifender Orient.stufe,Ganztagsschule in,Schüler_insgesamt,weiblich,männlich,Deutsche,Ausländer,zusammen,dar. Deutsche,Elementarstufe,Primarstufe,Sekundarstufe I,Sekundarstufe II,Ober- und Werkstufe,Lehrkräfte Vollzeit,Lehrkräfte Teilzeit,pädagogische Fachkräfte Vollzeit,pädagogische Fachkräfte Teilzeit
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Burbach,12763,Grundschule Burbach                ,-,Schulstr. 56,54597,Burbach,	(06553)2800	,	(06553)900671	,	info@gs-burbach.de	,-,öffentliche Schule,N,-,50,23,27,46,4,4,-,-,50,-,-,-,3,1,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Daleiden,10841,Pfarrer-Michael-Bormann-Schule     ,Grundschule                        ,Hauptstr. 5,54689,Daleiden,	(06550)746	,	(06550)4337	,	ghs_daleiden@t-online.de	,http://www.gs-daleiden.de,öffentliche Schule,N,-,45,23,22,33,12,14,2,-,45,-,-,-,2,1,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Dudeldorf,24315,Grundschule Dudeldorf              ,-,Schulstr.,54647,Dudeldorf,	(06565)93066	,	(06565)93068	,	info@gs-dudeldorf.de	,http://www.gs-dudeldorf.de,öffentliche Schule,N,-,73,30,43,56,17,20,3,-,73,-,-,-,4,2,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Idesheim,14132,Grundschule Idesheim               ,-,Schulstr. 12,54636,Idesheim,	(06506)991036	,	(06506)991038	,	info@gs-idesheim.de	,-,öffentliche Schule,N,-,78,46,32,76,2,4,2,-,78,-,-,-,5,1,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Karlshausen,14399,Grundschule Karlshausen            ,-,Auf dem Garten 6,54673,Karlshausen,	(06564)2213	,	65642213	,	gs-karlshausen@gmx.de	,-,öffentliche Schule,N,-,38,21,17,35,3,5,2,-,38,-,-,-,2,1,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Körperich,17346,Grundschule Körperich              ,-,Gaytalstr. 43,54675,Körperich,	(06566)961300	,	(06566)961309	,	gs-koerperich@gmx.de	,-,öffentliche Schule,N,-,85,40,45,78,7,7,-,-,85,-,-,-,2,2,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Kyllburg  ,26493,Grundschule Kyllburg               ,-,Bademerstr. 76,54655,Kyllburg  ,	(06563)96750	,	(06563)967520	,	info@gs-kyllburg.de	,-,öffentliche Schule,N,Angebotsform,134,52,82,132,2,2,-,-,134,-,-,-,5,5,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Lützkampen,17449,Grundschule St. Willibrord         ,-,Grenzstr. 11,54617,Lützkampen,	(06559)636	,	(06559)900876	,	grundschule@luetzkampen.de	,-,öffentliche Schule,N,-,36,20,16,30,6,6,-,-,36,-,-,-,1,3,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Mettendorf,26373,Grundschule                        ,Hildegardis                        ,Hangenbach 9,54675,Mettendorf,	(06522)920300	,	(06522)920306	,	ghshildegardis@web.de	,http://www.ghsmettendorf.de,öffentliche Schule,N,Angebotsform,141,59,82,121,20,32,12,-,141,-,-,-,8,2,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Neidenbach,15766,Grundschule Neidenbach             ,-,Bachstr. 27,54657,Neidenbach,	(06563)2510	,	(06563)960865	,	gs.neidenbach@t-online.de	,http://www.grundschule-neidenbach.de,öffentliche Schule,N,-,56,31,25,51,5,9,4,-,56,-,-,-,3,1,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Oberkail,16097,Grundschule Oberkail               ,-,Schulstr. 9,54533,Oberkail,	(06567)331	,	(06567)932094	,	info@gs-oberkail.de	,http://www.gs-oberkail.de,öffentliche Schule,N,-,34,10,24,34,-,1,1,-,34,-,-,-,1,5,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Orenhofen,16217,Astrid-Lindgren-Grundschule        ,-,Zemmerer Str.,54298,Orenhofen,	(06580)8429	,	(06580)988629	,	grundschule@orenhofen.de	,-,öffentliche Schule,N,-,43,18,25,39,4,5,1,-,43,-,-,-,2,1,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Preist,16521,Grundschule St. Cäcilia            ,-,Schulstr. 20,54664,Preist,	(06562)8482	,	(06562)932364	,	Grundschule-Preist@t-online.de	,-,öffentliche Schule,N,-,37,21,16,35,2,5,3,-,37,-,-,-,1,2,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Pronsfeld,17436,Grundschule Pronsfeld              ,-,Schulstr. 6,54597,Pronsfeld,	(06556)840	,	(06556)931087	,	email@grundschule-pronsfeld.de	,http://www.grundschule-pronsfeld.de,öffentliche Schule,N,-,61,31,30,60,1,2,1,-,61,-,-,-,2,2,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Prüm  ,16534,Bertrada-Grundschule               ,-,Kalvarienbergstr. 26,54595,Prüm  ,	(06551)95670	,	(06551)956720	,	Bertrada-GS@t-online.de	,http://www.grundschule-pruem.de,öffentliche Schule,N,-,323,157,166,287,36,76,40,-,323,-,-,-,15,8,-,1
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Rittersdorf,24298,Grundschule St. Barbara            ,-,Schulstr. 13,54636,Rittersdorf,	(06561)3955	,	(06561)940448	,	gs-rittersdorf@online.de	,-,öffentliche Schule,N,Angebotsform,157,71,86,150,7,18,11,-,157,-,-,-,8,2,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Schönecken,11095,Graf-Hartard-Schule                ,Grundschule                        ,An der Schule 1,54614,Schönecken,	(06553)92620	,	(06553)926220	,	GHS-Schoenecken@t-online.de	,http://www.ghs-schoenecken.de,öffentliche Schule,N,-,94,43,51,85,9,9,-,-,94,-,-,-,4,4,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Spangdahlem,17419,Grundschule St. Nikolaus           ,-,Schulstr. 28,54529,Spangdahlem,	(06565)4600	,	(06565)944459	,	verwaltung@gs-spangdahlem.de	,-,öffentliche Schule,N,-,90,36,54,85,5,31,26,-,90,-,-,-,5,1,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Speicher,24405,St. Marien-Grundschule             ,-,Schulstr. 2,54662,Speicher,	(06562)3312	,	(06562)944459	,	info@grundschule-speicher.de	,http://www.grundschule-speicher.de,öffentliche Schule,N,Angebotsform,128,54,74,126,2,8,6,-,128,-,-,-,6,4,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Wallersheim,18113,Udo-van-Meeteren                   ,Grundschule Wallersheim            ,Schulstr. 3,54597,Wallersheim,	(06558)393	,	(06558)936217	,	gs.wallersheim@t-online.de	,-,öffentliche Schule,N,-,50,23,27,48,2,2,-,-,50,-,-,-,3,2,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Waxweiler,26703,Grundschule                        ,Waxweiler                          ,Schulstr. 10a,54649,Waxweiler,	(06554)666	,	(06554)900650	,	info@ghs-waxweiler.de	,http://www.ghs-waxweiler.de,öffentliche Schule,N,Angebotsform,123,55,68,118,5,6,1,-,123,-,-,-,8,1,-,-
Grundschule,"Eifelkreis Bitburg-Prüm, LK",Wolsfeld,24328,Don Bosco-Schule                   ,Grundschule                        ,Europastr. 65,54636,Wolsfeld,	(06568)93136	,	(06568)93138	,	info@gs-wolsfeld.de	,-,öffentliche Schule,N,-,161,70,91,150,11,17,6,-,161,-,-,-,7,2,-,-
Grundschule,"Frankenthal (Pfalz), kreisfreie Stadt ",Frankenthal (Pfalz),27378,Michael-Sattler-Schule             ,-,Hanns-Fay-Str. 5a,67227,Frankenthal (Pfalz),-,-,-,-,private Schule,N,-,30,13,17,30,-,-,-,-,30,-,-,-,-,3,-,-
Grundschule,"Frankenthal (Pfalz), kreisfreie Stadt ",Frankenthal (Pfalz)    ,10118,Grundschule Carl Bosch             ,-,Carl-Bosch-Ring 29,67227,Frankenthal (Pfalz)    ,	(06233)26530	,	(06233)2390348	,	carl-bosch-schule-ft@gmx.de	,-,öffentliche Schule,N,-,147,68,79,143,4,56,52,-,147,-,-,-,7,7,-,-
Grundschule,"Frankenthal (Pfalz), kreisfreie Stadt ",Frankenthal (Pfalz)    ,10405,Friedrich-Ebert-Schule             ,Grundschule                        ,Jakobsplatz 3,67227,Frankenthal (Pfalz)    ,	(06233)43099	,	(06233)490534	,	gs-fes-frankenthal@gmx.de	,http://www.fesgs.bildung-rp.de,öffentliche Schule,N,Angebotsform,312,151,161,279,33,179,146,-,312,-,-,-,12,10,-,4
Grundschule,"Frankenthal (Pfalz), kreisfreie Stadt ",Frankenthal (Pfalz)    ,10808,Neumayer-Schule                    ,Grundschule                        ,Neumayerring 7,67227,Frankenthal (Pfalz)    ,	(06233) 298080	,	(06233) 298079	,	schulleiter@neumayer-grundschule.de	,www.neumayer-grundschule.de,öffentliche Schule,N,Angebotsform,224,116,108,205,19,152,133,-,224,-,-,-,12,6,-,-
Grundschule,"Frankenthal (Pfalz), kreisfreie Stadt ",Frankenthal (Pfalz)    ,11262,Lessing-Schule                     ,Grundschule                        ,Gottfried-Keller-Str. 40,67227,Frankenthal (Pfalz)    ,	(06233)64709	,	(06233)360790	,	gs.lessingschule.ft@web.de	,-,öffentliche Schule,N,-,124,56,68,110,14,67,53,-,124,-,-,-,6,6,-,-
Grundschule,"Frankenthal (Pfalz), kreisfreie Stadt ",Frankenthal (Pfalz)    ,13288,Grundschule Eppstein-              ,Flomersheim                        ,Falterstr. 12,67227,Frankenthal (Pfalz)    ,	(06233)54095	,	(06233)579957	,	info@gs-eppstein-flomersheim.de	,http://www.gs-eppstein-flomersheim.de,öffentliche Schule,N,-,152,69,83,145,7,10,3,-,152,-,-,-,8,5,-,-
Grundschule,"Frankenthal (Pfalz), kreisfreie Stadt ",Frankenthal (Pfalz)    ,13304,Grundschule Mörsch                 ,-,Hauptstr. 14,67227,Frankenthal (Pfalz)    ,	(06233)61439	,	(06233)360785	,	gsmoersch@gmx.de	,-,öffentliche Schule,N,-,127,60,67,114,13,49,36,-,127,-,-,-,7,3,-,-
Grundschule,"Frankenthal (Pfalz), kreisfreie Stadt ",Frankenthal (Pfalz)    ,13318,Grundschule Studernheim            ,-,Frankenthaler Str. 1,67227,Frankenthal (Pfalz)    ,	(06233)40711	,	06233/490671	,	Grundschule-Studernheim@web.de	,-,öffentliche Schule,N,-,63,39,24,63,-,9,9,-,63,-,-,-,-,3,-,-
Grundschule,"Frankenthal (Pfalz), kreisfreie Stadt ",Frankenthal (Pfalz)    ,18713,Erkenbert-Grundschule              ,-,Lilienstr. 10,67227,Frankenthal (Pfalz)    ,	(06233)27513	,	(06233)239284	,	erkenbertschule@web.de	,http://www.erkenbert-grundschule.de/,öffentliche Schule,N,-,133,60,73,118,15,65,50,-,133,-,-,-,3,7,-,-
Grundschule,"Frankenthal (Pfalz), kreisfreie Stadt ",Frankenthal (Pfalz)    ,18893,Pestalozzi-Schule                  ,Grundschule                        ,Vierlingstr. 12,67227,Frankenthal (Pfalz)    ,	(06233)220452	,	(06233)220455	,	pestalozzischule.ft@web.de	,-,öffentliche Schule,N,Angebotsform,186,94,92,127,59,140,81,-,186,-,-,-,9,5,-,-
Grundschule,"Frankenthal (Pfalz), kreisfreie Stadt ",Frankenthal (Pfalz)    ,21037,Robert-Schuman-Grundschule         ,-,Ziegelhofweg 16,67227,Frankenthal (Pfalz)    ,	(06233)64819	,	(06233)360915	,	rsg@igs-frankenthal.de	,-,öffentliche Schule,N,-,75,33,42,73,2,20,18,8,67,-,-,-,2,3,-,1
Grundschule,"Germersheim, LK",Bellheim,12207,Grundschule Bellheim               ,-,Schulstr. 2,76756,Bellheim,	(07272)7008600	,	(07272)7008611	,	grundschule@vg-bellheim.de	,-,öffentliche Schule,N,Angebotsform,301,153,148,290,11,59,48,-,301,-,-,-,16,6,-,1
Grundschule,"Germersheim, LK",Berg (Pfalz),12224,Grundschule Berg                   ,-,Kettelerstr. 7,76768,Berg (Pfalz),	(07273)1391	,	(07273/8997501	,	gs.berg@gmx.de	,-,öffentliche Schule,N,-,91,45,46,87,4,9,5,-,91,-,-,-,4,2,-,-
Grundschule,"Germersheim, LK",Freckenfeld,13334,Grundschule Freckenfeld            ,-,Raiffeisenstr. 6,76872,Freckenfeld,	(06340)8655	,	(06340)919228	,	GS-Freckenfeld@t-online.de	,-,öffentliche Schule,N,-,49,26,23,44,5,5,-,-,49,-,-,-,1,2,-,-
Grundschule,"Germersheim, LK",Germersheim  ,13438,Dr. Eduard-Orth-Schule             ,Grundschule                        ,Zeppelinstr. 11,76726,Germersheim  ,	(07274)500750	,	(07274)5007520	,	eduard-orth-grundschule@web.de	,http://www.eduard-orth-grundschule.de,öffentliche Schule,N,Angebotsform,441,222,219,393,48,319,271,-,441,-,-,-,16,13,-,1
Grundschule,"Germersheim, LK",Germersheim  ,13441,Gottfried-Tulla-Schule             ,Grundschule                        ,Schulstr. 3,76726,Germersheim  ,	(07274)70250	,	(07274)702520	,	tullaschule@gmx.de	,-,öffentliche Schule,N,-,191,80,111,190,1,92,91,-,191,-,-,-,7,5,-,-
Grundschule,"Germersheim, LK",Germersheim  ,27231,Geschwister-Scholl-Schule          ,Grundschule                        ,Römerweg 2,76726,Germersheim  ,	(07274)702594	,	(07274)702577	,	grundschule.germersheim@t-online.de	,-,öffentliche Schule,N,Angebotsform,224,99,125,208,16,192,176,-,224,-,-,-,9,5,-,-
Grundschule,"Germersheim, LK",Hagenbach,10958,Hainbuchenschule                   ,Grundschule                        ,Am Stadtrand 1,76767,Hagenbach,	(07273)2520	,	(07273)4799	,	info@hainbuchenschule.info	,http://www.hainbuchenschule.info,öffentliche Schule,N,Angebotsform,181,86,95,170,11,48,37,-,181,-,-,-,7,7,-,1
Grundschule,"Germersheim, LK",Hatzenbühl,24568,Grundschule St. Wendelinus         ,-,Feigenberg 16,76770,Hatzenbühl,	(07275)5877	,	(07275) 617437	,	mail@gs-hatzenbuehl.de	,www.gs-hatzenbuehl.de,öffentliche Schule,N,Angebotsform,120,62,58,114,6,6,-,-,120,-,-,-,3,8,-,-
Grundschule,"Germersheim, LK",Hördt,25739,Grundschule Hördt                  ,-,Kirchstr. 7,76771,Hördt,	(07272)71001	,	(07272)959472	,	grundschule-hoerdt@ruelzheim.de	,-,öffentliche Schule,N,-,94,46,48,93,1,2,1,-,94,-,-,-,3,3,-,-
Grundschule,"Germersheim, LK",Jockgrim,24584,Lina-Sommer-Grundschule            ,-,Schelmenwaldstr.,76751,Jockgrim,	(07271)981141	,	(07271)981142	,	info@lina-sommer-grundschule.de	,http://www.gs-jockgrim.bildung-rp.de,öffentliche Schule,N,Angebotsform,242,112,130,226,16,41,25,-,242,-,-,-,8,9,-,-
Grundschule,"Germersheim, LK",Kandel  ,14369,Ludwig Riedinger Grundschule       ,-,Marktstr. 6,76870,Kandel  ,	(07275)918249	,	(07275)61267	,	info@gs-kandel.de	,http://www.gs-kandel.de,öffentliche Schule,N,-,298,145,153,269,29,58,29,-,298,-,-,-,11,9,-,-
Grundschule,"Germersheim, LK",Kuhardt,25725,Grundschule Kuhardt                ,-,Schulstr. 7,76773,Kuhardt,	(07272)2717	,	(07272)959474	,	Grundschule-Kuhardt@ruelzheim.de	,http://www.grundschule-kuhardt.de,öffentliche Schule,N,-,67,37,30,65,2,16,14,-,67,-,-,-,1,3,-,-
Grundschule,"Germersheim, LK",Leimersheim,25742,Kardinal-Wendel-Schule             ,Grundschule                        ,Am Festplatz 4,76774,Leimersheim,	(07272)2687	,	(07272)959476	,	Kardinal-Wendel-Schule@Leimersheim.de	,http://gs-leimersheim.bildung-rp.de/,öffentliche Schule,N,-,65,31,34,60,5,8,3,-,65,-,-,-,2,4,-,-
Grundschule,"Germersheim, LK",Lingenfeld,27138,Grundschule Lingenfeld             ,-,Humboldtstr. 5,67360,Lingenfeld,	(06344)969670	,	(06344)969675	,	kontakt@gs-lingenfeld.de	,www.gs-lingenfeld.de,öffentliche Schule,N,Angebotsform,235,111,124,221,14,42,28,-,235,-,-,-,9,9,-,-
Grundschule,"Germersheim, LK",Lustadt,26300,Grundschule Lustadt                ,-,Schulstr. 7,67363,Lustadt,	(06347)973040	,	(06347)9730420	,	kontakt@gs-lustadt.de	,-,öffentliche Schule,N,Angebotsform,129,60,69,121,8,55,47,-,129,-,-,-,6,6,-,-
Grundschule,"Germersheim, LK",Minfeld,15543,Grundschule Minfeld                ,-,Herrengasse 7,76872,Minfeld,	(07275)1549	,	07275-949596	,	gs.minfeld@web.de	,-,öffentliche Schule,N,-,75,27,48,71,4,5,1,-,75,-,-,-,1,5,-,-
Grundschule,"Germersheim, LK",Neuburg am Rhein,15783,Grundschule Neuburg                ,-,In der Wörthenlache,76776,Neuburg am Rhein,	(07273)4340	,	(07273)918202	,	grundschule_neuburg@gmx.de	,-,öffentliche Schule,N,-,87,36,51,85,2,2,-,-,87,-,-,-,2,4,-,-
Grundschule,"Germersheim, LK",Neupotz,24598,Grundschule Neupotz                ,-,Schulstr. 29,76777,Neupotz,	(07272)9725830	,	(07272)9725831	,	mail@gs-neupotz.de	,http://www.grundschule-neupotz.de,öffentliche Schule,N,-,75,31,44,70,5,5,-,-,75,-,-,-,3,3,-,1
Grundschule,"Germersheim, LK",Ottersheim bei Landau,10478,Grundschule Ottersheim             ,-,Schulstr. 2,76879,Ottersheim bei Landau,	(06348)7662	,	(06348)615710	,	GSOttersheim@gmail.com	,http://www.grundschule-ottersheim.de,öffentliche Schule,N,-,118,63,55,117,1,10,9,-,118,-,-,-,5,3,-,-
Grundschule,"Germersheim, LK",Rheinzabern,24571,Grundschule Rheinzabern            ,-,Rappengasse 5a,76764,Rheinzabern,	(07272)71050	,	(07272)760752	,	sekretariat@grundschule-rheinzabern.de	,http://www.grundschule-rheinzabern.de,öffentliche Schule,N,Angebotsform,190,90,100,173,17,33,16,-,190,-,-,-,8,5,-,-
Grundschule,"Germersheim, LK",Rülzheim,16895,Grundschule Rülzheim               ,-,Schulstr. 15,76761,Rülzheim,	(07272)8909	,	7272959480	,	grundschule-ruelzheim@ruelzheim.de	,-,öffentliche Schule,N,-,246,130,116,230,16,20,4,-,246,-,-,-,8,7,-,1
Grundschule,"Germersheim, LK",Schwegenheim,23293,Grundschule Schwegenheim           ,-,Schulstr. 20,67365,Schwegenheim,	(06344)2620	,	(06344)938656	,	gs-schwegenheim@gmx.de	,-,öffentliche Schule,N,-,118,50,68,117,1,34,33,-,118,-,-,-,4,6,-,-
Grundschule,"Germersheim, LK",Steinweiler,17556,Grundschule Steinweiler            ,-,Jahnstr. 4,76872,Steinweiler,	(06349)939751	,	(06349) 939752	,	Kontakt@gs-steinweiler.de	,-,öffentliche Schule,N,-,100,48,52,97,3,3,-,-,100,-,-,-,5,4,-,-
Grundschule,"Germersheim, LK",Weingarten (Pfalz),10181,Ritter-von-Weingarten-Schule       ,Grundschule                        ,Schulstr. 12,67366,Weingarten (Pfalz),	(06344)2538	,	(06344)938109	,	GS.Weingarten@gmx.de	,-,öffentliche Schule,N,-,96,33,63,84,12,32,20,-,96,-,-,-,1,7,-,-
Grundschule,"Germersheim, LK",Westheim (Pfalz),18323,Grundschule Westheim               ,-,Schulstr. 1,67368,Westheim (Pfalz),	(06344)1758	,	(06344)508638	,	info@gs-westheim.de	,-,öffentliche Schule,N,-,62,33,29,62,-,4,4,-,62,-,-,-,3,2,-,-
Grundschule,"Germersheim, LK",Wörth am Rhein  ,12704,Grundschule Büchelberg             ,-,Turmstr. 2,76744,Wörth am Rhein  ,	(07277)260	,-,	gs-buechelberg@woerth.de	,-,öffentliche Schule,N,-,25,12,13,25,-,3,3,-,25,-,-,-,-,4,-,-
Grundschule,"Germersheim, LK",Wörth am Rhein  ,15423,Tullaschule                        ,Grundschule Maximiliansau          ,Tullastr. 17,76744,Wörth am Rhein  ,	(07271)131 370	,	(07271)131 377	,	gs-tullaschule@woerth.de	,http://gs-tullaschule.woerth.de,öffentliche Schule,N,Angebotsform,241,110,131,221,20,83,63,-,241,-,-,-,11,6,-,1
Grundschule,"Germersheim, LK",Wörth am Rhein  ,16940,Grundschule Schaidt                ,-,Hauptstr. 85,76744,Wörth am Rhein  ,	(07271)131290	,	(07271)1319290	,	gs-schaidt@woerth.de	,http://www.gs-schaidt.woerth.de/,öffentliche Schule,N,-,72,30,42,69,3,3,-,-,72,-,-,-,-,6,-,-
Grundschule,"Germersheim, LK",Wörth am Rhein  ,18516,Dammschule                         ,Grundschule                        ,Königstr. 1,76744,Wörth am Rhein  ,	(07271)131540	,	(07271)131543	,	gs-dammschule@woerth.de	,gs-dammschule.woerth.de,öffentliche Schule,N,-,85,45,40,75,10,37,27,-,85,-,-,-,1,7,-,-
Grundschule,"Germersheim, LK",Wörth am Rhein  ,25109,Dorschbergschule                   ,Grundschule                        ,Zeisigweg,76744,Wörth am Rhein  ,	(07271)131520	,	(07271)131524	,	gs-dorschberg@woerth.de	,http://www.gs-dorschberg.woerth.de/,öffentliche Schule,N,-,192,89,103,175,17,125,108,-,192,-,-,-,4,13,-,-
Grundschule,"Germersheim, LK",Zeiskam,18576,Grundschule Zeiskam                ,-,Hauptstr. 16,67378,Zeiskam,	(06347)2839	,	(06347)608359	,	gs.zeiskam@gmail.com	,-,öffentliche Schule,N,-,88,43,45,84,4,8,4,-,88,-,-,-,1,5,-,-
Grundschule,"Kaiserslautern, kreisfreie Stadt",Kaiserslautern   ,11352,Geschwister-Scholl-Schule          ,Grundschule                        ,Schreberstr. 37-39,67657,Kaiserslautern   ,	(0631)46109	,	(0631)3402855	,	GS-Geschwister-Scholl-KL@web.de	,http://www.gs-scholl.region-kl.de/,öffentliche Schule,N,Angebotsform,288,129,159,234,54,93,39,-,288,-,-,-,16,3,-,4
Grundschule,"Kaiserslautern, kreisfreie Stadt",Kaiserslautern   ,11412,Grundschule                        ,Kottenschule                       ,Kammgarnstr. 17,67659,Kaiserslautern   ,	(0631)78147	,	(0631)37100474	,	kottenschule@kaiserslautern.de	,-,öffentliche Schule,N,Angebotsform,229,121,108,193,36,106,70,-,229,-,-,-,11,11,-,-
Grundschule,"Kaiserslautern, kreisfreie Stadt",Kaiserslautern   ,11425,Luitpoldschule                     ,Grundschule                        ,Albrechtstr. 3,67655,Kaiserslautern   ,	(0631) 6 94 16	,	(0631) 89 29 03 71	,	gs.luitpoldschule@kaiserslautern.de	,http://luitpoldschule.bildung-rp.de/,öffentliche Schule,N,-,208,109,99,176,32,107,75,-,208,-,-,-,9,8,-,-
Grundschule,"Kaiserslautern, kreisfreie Stadt",Kaiserslautern   ,11455,Pestalozzischule                   ,Grundschule                        ,Pfaffenbergstr. 108,67663,Kaiserslautern   ,	(0631)28637	,	(0631)4148 110	,	Pestalozzischule_KL@web.de	,-,öffentliche Schule,N,-,298,147,151,285,13,112,99,-,298,-,-,-,10,7,-,-
Grundschule,"Kaiserslautern, kreisfreie Stadt",Kaiserslautern   ,11498,Röhmschule                         ,Grundschule                        ,Moltkestr. 27,67655,Kaiserslautern   ,	(0631)10833	,	(0631)4148386	,	gs-roehmschule@web.de	,http://www.roehmschule.region-kl.de,öffentliche Schule,N,-,228,111,117,188,40,103,63,-,228,-,-,-,10,7,1,1
Grundschule,"Kaiserslautern, kreisfreie Stadt",Kaiserslautern   ,11529,Schillerschule                     ,Grundschule                        ,Julius-Küchler-Str. 1-3,67659,Kaiserslautern   ,	(0631)78280	,	(0631)37100596	,	gs-schillerschule@web.de	,-,öffentliche Schule,N,-,119,57,62,108,11,50,39,-,119,-,-,-,6,4,-,1
Grundschule,"Kaiserslautern, kreisfreie Stadt",Kaiserslautern   ,11545,Stiftswaldschule                   ,Grundschule                        ,Stiftswaldstr. 54,67657,Kaiserslautern   ,	(0631)470111	,	(0631)4150850	,	gs.stiftswaldschule@kaiserslautern.de	,-,öffentliche Schule,N,-,74,37,37,65,9,36,27,-,74,-,-,-,3,2,-,-
Grundschule,"Kaiserslautern, kreisfreie Stadt",Kaiserslautern   ,11559,Stresemannschule                   ,Grundschule                        ,Stresemannstr. 3,67663,Kaiserslautern   ,	(0631)59382	,	(0631)3509628	,	stresemannschule@kaiserslautern.de	,http://www.gs-stresemann.region-kl.de,öffentliche Schule,N,-,155,72,83,146,9,37,28,-,155,-,-,-,9,3,-,-
Grundschule,"Kaiserslautern, kreisfreie Stadt",Kaiserslautern   ,11562,Theodor-Heuss-Schule               ,Grundschule                        ,Haspelstr. 37 - 39,67657,Kaiserslautern   ,	(0631)69229	,	(0631)3110994	,	gs-theodor-heuss-kl@gmx.de	,http://www.gs-theodor-heuss.region-kaiserslautern.de,öffentliche Schule,N,-,211,93,118,187,24,46,22,-,211,-,-,-,5,9,-,-
Grundschule,"Kaiserslautern, kreisfreie Stadt",Kaiserslautern   ,11622,Grundschule Betzenberg             ,-,Kantstr. 97,67663,Kaiserslautern   ,	(0631)10835	,	(0631)4148371	,	gs-betzenberg@web.de	,http://grundschule-betzenberg-kl.bildung-rp.de,öffentliche Schule,N,Angebotsform,155,71,84,146,9,61,52,6,149,-,-,-,6,5,-,1
Grundschule,"Kaiserslautern, kreisfreie Stadt",Kaiserslautern   ,11635,Grundschule                        ,Auf dem Fischerrück                ,Stettiner Str. 35,67659,Kaiserslautern   ,	(0631)3703283	,	(0631)3703284	,	GSFischerrueck@gmx.de	,-,öffentliche Schule,N,Angebotsform,127,53,74,116,11,84,73,-,127,-,-,-,7,5,-,-
